Symbol,Description,Price,Price - Currency,"Dividend yield %, Trailing 12 months","Dividends per share, Annual","Dividends per share, Annual - Currency",Sector
1721,COMSYS Holdings Corporation,5665,JPY,2.17076700434153,115,JPY,Industrial services
5076,INFRONEER Holdings Inc.,2600.5,JPY,2.33781414377557,60,JPY,Industrial services
9064,"Yamato Holdings Co., Ltd.",1851.5,JPY,2.48246087425796,46,JPY,Transportation
7211,Mitsubishi Motors Corporation,414.7,JPY,2.87554635380722,15,JPY,Consumer durables
2670,"ABC-MART, INC.",2583.5,JPY,2.81359906213365,70,JPY,Consumer non-durables
9041,"Kintetsu Group Holdings Co., Ltd.",3332,JPY,1.66666666666667,50,JPY,Transportation
9007,"Odakyu Electric Railway Co., Ltd.",1756.5,JPY,2.86697247706422,40,JPY,Transportation
7282,"Toyoda Gosei Co., Ltd.",5018,JPY,2.14987714987715,105,JPY,Producer manufacturing
2809,Kewpie Corporation,4542,JPY,1.43433437920215,64,JPY,Consumer non-durables
8984,Daiwa House REIT Investment Corporation,137100,JPY,5.04209748892171,6827,JPY,Finance
5832,"Chugin Financial Group,Inc.",3214,JPY,2.16547192353644,62,JPY,Finance
7731,Nikon Corp.,1974.5,JPY,2.54582484725051,50,JPY,Consumer durables
5991,"NHK Spring Co., Ltd.",3014,JPY,2.38489566081484,69,JPY,Producer manufacturing
6323,Rorze Corporation,3398,JPY,0.490762124711316,17,JPY,Electronic technology
1963,JGC Holdings Corporation,2362.5,JPY,1.67644593461861,40,JPY,Industrial services
2002,Nisshin Seifun Group Inc.,2139,JPY,2.82021151586369,55,JPY,Process industries
5714,"DOWA HOLDINGS CO., LTD.",10590,JPY,1.4792899408284,150,JPY,Non-energy minerals
2331,"ALSOK CO., LTD.",1190.5,JPY,2.36686390532544,25.8,JPY,Commercial services
1662,"Japan Petroleum Exploration Co., Ltd.",2320,JPY,2.12134068731438,55,JPY,Energy minerals
7564,"Workman Co., Ltd.",7420,JPY,0.990502035278155,73,JPY,Distribution services
9142,Kyushu Railway Company,3940,JPY,2.79989725147701,98,JPY,Transportation
9001,"Tobu Railway Co., Ltd.",3124,JPY,2.12557226945716,60,JPY,Transportation
7189,"Nishi-Nippon Financial Holdings, Inc.",4294,JPY,2.03665987780041,75,JPY,Finance
4385,"Mercari, Inc.",3400,JPY,0,0,JPY,Retail trade
8960,United Urban Investment Corporation,185300,JPY,4.4400871459695,8152,JPY,Finance
7337,"Hirogin Holdings, Inc.",1885.5,JPY,2.67601974538841,48,JPY,Finance
8954,ORIX JREIT Inc.,106100,JPY,4.03166351606805,4265.5,JPY,Finance
1893,"Penta-Ocean Construction Co., Ltd.",2055.5,JPY,1.41982864137087,24,JPY,Industrial services
6976,"Taiyo Yuden Co., Ltd.",4972,JPY,1.94216659473457,90,JPY,Electronic technology
1951,"EXEO Group, Inc.",2890.5,JPY,2.25969059621067,63,JPY,Industrial services
7951,Yamaha Corporation,1187.5,JPY,2.17482225010456,25.333333,JPY,Consumer durables
7180,"Kyushu Financial Group, Inc.",1288.5,JPY,1.89681335356601,21,JPY,Finance
5393,Nichias Corporation,8803,JPY,1.51916215905167,108,JPY,Producer manufacturing
6965,Hamamatsu Photonics K.K.,1939,JPY,2.03862660944206,38,JPY,Electronic technology
3116,Toyota Boshoku Corp.,3143,JPY,2.66749379652605,86,JPY,Producer manufacturing
6481,"THK Co., Ltd.",5178,JPY,4.86646884272997,246,JPY,Producer manufacturing
3349,COSMOS Pharmaceutical Corporation,6996,JPY,1.05529759392149,70,JPY,Retail trade
3635,"Koei Tecmo Holdings Co., Ltd.",1687,JPY,3.54714750221697,60,JPY,Technology services
3436,SUMCO Corporation,1662,JPY,1.23915737298637,20,JPY,Producer manufacturing
5947,Rinnai Corporation,4060,JPY,2.22937825117662,80,JPY,Producer manufacturing
3769,"GMO Payment Gateway, Inc.",7489,JPY,1.93444384739387,144,JPY,Finance
141A,TRIAL Holdings.Inc.,4620,JPY,0.347826086956522,16,JPY,Retail trade
8252,"Marui Group Co., Ltd.",3100,JPY,3.76996805111821,106,JPY,Finance
6787,"Meiko Electronics Co., Ltd.",21650,JPY,0.432357043235704,88,JPY,Electronic technology
4536,"Santen Pharmaceutical Co., Ltd.",1724,JPY,2.21445221445221,36,JPY,Health technology
6268,Nabtesco Corporation,4868,JPY,1.69563374311149,80,JPY,Producer manufacturing
4527,"Rohto Pharmaceutical Co., Ltd.",2358,JPY,1.72486327303324,36,JPY,Consumer non-durables
3405,"Kuraray Co., Ltd.",1819.5,JPY,3.01255230125523,54,JPY,Process industries
7327,"Daishi Hokuetsu Financial Group, Inc.",1958,JPY,2.6026016016016,43.66662,JPY,Finance
2181,PERSOL HOLDINGS CO. LTD.,240.5,JPY,4.36590436590437,9.5,JPY,Commercial services
6134,FUJI CORPORATION,5793,JPY,1.42831637207641,80,JPY,Producer manufacturing
9533,"TOHO GAS Co., Ltd.",5608,JPY,1.55963302752294,80,JPY,Utilities
8418,"Yamaguchi Financial Group, Inc.",2700,JPY,2.27106227106227,60,JPY,Finance
7459,MEDIPAL HOLDINGS Corporation,2963,JPY,2.19178082191781,62,JPY,Distribution services
2871,Nichirei Corporation,2081,JPY,2.33285233285233,46,JPY,Process industries
5901,Toyo Seikan Group Holdings Ltd.,4054,JPY,2.6309067688378,91,JPY,Process industries
9364,"Kamigumi Co., Ltd.",5695,JPY,3.03517229066238,130,JPY,Transportation
5938,LIXIL Corporation,1815,JPY,4.93150684931507,90,JPY,Producer manufacturing
5233,Taiheiyo Cement Corporation,4575,JPY,1.93673337637185,80,JPY,Non-energy minerals
6674,GS Yuasa Corporation,5402,JPY,1.6321044546851,75,JPY,Producer manufacturing
8963,Invincible Investment Corp.,67500,JPY,5.97337278106509,3899,JPY,Finance
6460,Sega Sammy Holdings Inc.,2476.5,JPY,2.21220811142974,52,JPY,Technology services
6728,"ULVAC, Inc.",10595,JPY,1.57540826128722,164,JPY,Electronic technology
9301,Mitsubishi Logistics Corporation,1389.5,JPY,2.48175182481752,32,JPY,Transportation
4203,"Sumitomo Bakelite Co., Ltd.",5860,JPY,1.72801105927078,95,JPY,Health technology
7240,NOK Corporation,3307,JPY,3.70713623725672,105,JPY,Producer manufacturing
8012,"Nagase & Co., Ltd.",4795,JPY,1.914486279515,90,JPY,Distribution services
5214,"Nippon Electric Glass Co., Ltd.",6429,JPY,2.42718446601942,150,JPY,Electronic technology
9706,"Japan Airport Terminal Co., Ltd.",5285,JPY,1.87476565429321,90,JPY,Transportation
3269,Advance Residence Investment Corporation,173400,JPY,3.6307285546416,6179.5,JPY,Finance
7988,Nifco Inc.,5174,JPY,1.54053533602927,75,JPY,Process industries
9989,"Sundrug Co., Ltd.",4264,JPY,3.125,130,JPY,Retail trade
4816,"Toei Animation Co., Ltd.",2255,JPY,1.76571920757967,41,JPY,Consumer services
2784,Alfresa Holdings Corporation,2594,JPY,2.60612043435341,63,JPY,Distribution services
9072,"NIKKON Holdings Co., Ltd.",3905,JPY,1.64736164736165,54,JPY,Transportation
9065,Sankyu Inc.,9820,JPY,2.53500971072268,232,JPY,Transportation
6417,"Sankyo Co., Ltd.",2175.5,JPY,4.8331415420023,100,JPY,Producer manufacturing
9831,"Yamada Holding Co., Ltd.",571.9,JPY,2.28110194771012,13,JPY,Retail trade
4088,Air Water Inc.,2066.5,JPY,3.83059719248156,75,JPY,Process industries
4912,Lion Corporation,1837,JPY,1.72018348623853,30,JPY,Consumer non-durables
8050,SEIKO GROUP CORPORATION,11940,JPY,1.00261551874455,100,JPY,Consumer durables
1860,Toda Corporation,1573,JPY,2.32253843637553,30,JPY,Industrial services
3132,MACNICA HOLDINGS INC.,2617,JPY,2.66260935717003,70,JPY,Distribution services
4401,ADEKA Corporation,4572,JPY,2.28974020255394,100,JPY,Producer manufacturing
9008,Keio Corporation,4175,JPY,2.54730713245997,100,JPY,Transportation
4613,"Kansai Paint Co., Ltd.",2765,JPY,3.04196444933113,50,JPY,Process industries
5741,UACJ Corporation,2605,JPY,1.61290322580645,37.5,JPY,Non-energy minerals
1332,Nissui Corporation,1501,JPY,2.03873598369011,28,JPY,Consumer non-durables
6871,"Micronics Japan Co., Ltd.",12340,JPY,0.798319327731092,95,JPY,Electronic technology
6770,"Alps Alpine Co., Ltd.",2355.5,JPY,2.57455481656297,60,JPY,Electronic technology
6592,"Mabuchi Motor Co., Ltd.",1850.5,JPY,3.0028328611898,53,JPY,Producer manufacturing
1980,"DAI-DAN Co., Ltd.",3395,JPY,1.94654372163389,54.33328,JPY,Industrial services
8088,IWATANI Corporation,1942.5,JPY,3.65095805282237,47,JPY,Distribution services
5471,"Daido Steel Co., Ltd.",2220,JPY,2.22222222222222,47,JPY,Non-energy minerals
8985,Japan Hotel Reit Investment Corporation,86300,JPY,5.81609195402299,3937,JPY,Finance
4530,"Hisamitsu Pharmaceutical Co., Inc.",6029,JPY,1.74100480848947,90,JPY,Health technology
4733,"OBIC Business Consultants Co., Ltd.",5626,JPY,1.76460510536234,100,JPY,Technology services
7164,"Zenkoku Hosho Co., Ltd.",3176,JPY,4.76942514213519,106,JPY,Finance
8955,Japan Prime Realty Investment Corporation,107700,JPY,3.84906542056075,4118.5,JPY,Finance
4202,Daicel Corporation,1645,JPY,3.68324125230203,60,JPY,Process industries
6406,"Fujitec Co., Ltd.",5666,JPY,1.58478605388273,165,JPY,Producer manufacturing
5805,SWCC Corporation,15390,JPY,1.22990915443746,136,JPY,Producer manufacturing
8056,BIPROGY Inc.,4378,JPY,2.5762129669386,110,JPY,Distribution services
9006,Keikyu Corporation,1558,JPY,2.5974025974026,26,JPY,Transportation
8425,"Mizuho Leasing Company, Limited",1509,JPY,3.44599072233267,47,JPY,Finance
6753,Sharp Corporation,617.2,JPY,0,0,JPY,Consumer durables
6324,Harmonic Drive Systems Inc.,4590,JPY,0.457142857142857,20,JPY,Producer manufacturing
7762,"Citizen Watch Co, Ltd.",1763,JPY,2.6635784597568,45,JPY,Electronic technology
6141,"DMG MORI CO., LTD.",2987,JPY,3.53833192923336,105,JPY,Producer manufacturing
4967,"Kobayashi Pharmaceutical Co., Ltd.",5723,JPY,1.84560780834073,104,JPY,Consumer non-durables
6923,"Stanley Electric Co., Ltd.",3252,JPY,2.79347143753923,72,JPY,Producer manufacturing
8424,"Fuyo General Lease Co., Ltd.",4541,JPY,3.39661066986689,151.666592000075,JPY,Finance
8358,Suruga Bank Ltd.,2116,JPY,1.69925512104283,29,JPY,Finance
2433,Hakuhodo Dy Holdings Incorporated,1147,JPY,2.84444444444444,32,JPY,Commercial services
8366,"Shiga Bank, Ltd.",8570,JPY,1.2514220705347,90,JPY,Finance
2264,"Morinaga Milk Industry Co., Ltd.",4721,JPY,1.94468452895419,90,JPY,Consumer non-durables
4631,DIC Corporation,4396,JPY,2.78164116828929,120,JPY,Process industries
4980,Dexerials Corp.,2375,JPY,2.57112750263435,58,JPY,Electronic technology
4681,"Resorttrust, Inc.",1886,JPY,1.83510638297872,31,JPY,Consumer services
3774,Internet Initiative Japan Inc.,2147,JPY,1.6532618409294,35,JPY,Communications
268A,Rigaku Holdings Corporation,1797,JPY,1.05440269209198,18.8,JPY,Health technology
3309,Sekisui House Reit. Inc.,94100,JPY,4.87325456498389,4537,JPY,Finance
8304,"Aozora Bank, Ltd.",2784,JPY,3.05821025195482,79,JPY,Finance
8368,"Hyakugo Bank, Ltd.",1537,JPY,1.60565189466924,21,JPY,Finance
7014,"Namura Shipbuilding Co., Ltd.",5510,JPY,0.88809946714032,50,JPY,Producer manufacturing
2229,"CALBEE, Inc.",3061,JPY,1.91545574636724,58,JPY,Consumer non-durables
8020,Kanematsu Corporation,2332,JPY,2.37529691211401,52.5,JPY,Electronic technology
9076,"Seino Holdings Co., Ltd.",2624.5,JPY,3.91329368885479,102,JPY,Transportation
9504,"Chugoku Electric Power Co., Inc.",1071,JPY,2.96846011131725,27,JPY,Utilities
4205,Zeon Corporation,2087,JPY,3.49409448818898,70,JPY,Process industries
9605,"Toei Company, Ltd.",5120,JPY,0.333333333333333,18,JPY,Consumer services
8570,"AEON Financial Service Co., Ltd.",1772,JPY,2.96918767507003,53,JPY,Finance
8524,"North Pacific Bank, Ltd.",1024,JPY,3.05343511450382,19,JPY,Finance
417A,BLUE ZONES HOLDINGS CO. LTD.,9668,JPY,1.4021164021164,125,JPY,Retail trade
9336,"Daiei Kankyo Co., Ltd.",3800,JPY,1.28571428571429,48,JPY,Industrial services
3549,"KUSURI NO AOKI HOLDINGS CO.,LTD.",4062,JPY,0.373041531957225,14,JPY,Retail trade
3249,Industrial & Infrastructure Fund Investment Corporation,152800,JPY,4.60592105263158,7001,JPY,Finance
7984,"Kokuyo Co., Ltd.",899.8,JPY,2.73590173087661,24.5,JPY,Producer manufacturing
1961,"Sanki Engineering Co., Ltd.",7610,JPY,2.55984042553192,165,JPY,Industrial services
9468,Kadokawa Corporation,2728.5,JPY,1.07584722969338,30,JPY,Consumer services
5463,Maruichi Steel Tube Ltd.,1600,JPY,3.00356918714558,43.66662,JPY,Producer manufacturing
2206,"Ezaki Glico Co., Ltd.",6012,JPY,1.61895023858214,95,JPY,Consumer non-durables
1719,HAZAMA ANDO Corporation,2090,JPY,3.78787878787879,70,JPY,Industrial services
3471,"Mitsui Fudosan Logistics Park, Inc.",119100,JPY,4.07100340136054,4787.5,JPY,Finance
3941,"Rengo Co., Ltd.",1529,JPY,2.29282672780871,30,JPY,Process industries
3397,TORIDOLL Holdings Corporation,4253,JPY,0.235404896421846,10,JPY,Consumer services
3350,Metaplanet Inc.,300,JPY,0,0,JPY,Finance
7380,"Juroku Financial Group,Inc.",9600,JPY,2.02429149797571,180,JPY,Finance
6590,Shibaura Mechatronics Corp.,27080,JPY,0.995345506623702,278,JPY,Producer manufacturing
4666,"Park24 Co., Ltd.",2164,JPY,1.3986013986014,30,JPY,Consumer services
6952,"Casio Computer Co., Ltd.",1622,JPY,2.80461202866937,45,JPY,Consumer durables
4114,"Nippon Shokubai Co., Ltd.",2482,JPY,4.48704874566592,114,JPY,Process industries
4107,ISE Chemicals Corporation,6940,JPY,0.554765291607397,39,JPY,Process industries
6432,"Takeuchi Mfg.Co., Ltd.",7570,JPY,2.64550264550265,200,JPY,Producer manufacturing
6407,CKD Corporation,5500,JPY,1.37037037037037,80,JPY,Producer manufacturing
8078,"Hanwa Co., Ltd.",8830,JPY,2.78409090909091,225,JPY,Distribution services
9987,"Suzuken Co., Ltd.",6437,JPY,1.59286396941701,100,JPY,Distribution services
9048,"Nagoya Railroad Co., Ltd.",1828.5,JPY,2.13355500138543,38.5,JPY,Transportation
4812,DENTSU SOKEN INC.,1779,JPY,2.20507039691288,39.999981000019,JPY,Technology services
3226,Mitsui Fudosan Accommodations Fund Inc.,141600,JPY,3.29195729537367,4625.2,JPY,Finance
3279,"Activia Properties, Inc.",151000,JPY,4.04793906787634,6023.333333,JPY,Finance
7966,Lintec Corporation,5340,JPY,2.03488372093023,100,JPY,Process industries
7419,"Nojima Co.,Ltd.",1142,JPY,1.39737895196574,14.99999,JPY,Retail trade
6526,Socionext Inc.,1945.5,JPY,2.56871307474955,50,JPY,Electronic technology
9045,"Keihan Holdings Co.,Ltd.",3435,JPY,1.15340253748558,40,JPY,Transportation
6508,Meidensha Corporation,7570,JPY,1.76240208877285,123,JPY,Producer manufacturing
6754,Anritsu Corporation,2884,JPY,1.5319800842589,40,JPY,Electronic technology
6366,Chiyoda Corp.,1295,JPY,0,0,JPY,Industrial services
4922,KOSE Holdings Corporation,6223,JPY,2.30870712401055,140,JPY,Consumer non-durables
7173,"Tokyo Kiraboshi Financial Group, Inc.",11050,JPY,1.49253731343284,160,JPY,Finance
1949,"Sumitomo Densetsu Co., Ltd.",9740,JPY,1.68898043254377,146,JPY,Industrial services
1885,Toa Corporation (Construction),4115,JPY,2.8009828009828,76,JPY,Industrial services
9044,"Nankai Electric Railway Co., Ltd.",3059,JPY,1.5702479338843,40,JPY,Transportation
1861,"Kumagai Gumi Co., Ltd.",1998,JPY,2.65151515151515,32.5,JPY,Industrial services
8111,Goldwin Inc.,2450,JPY,2.89256033057851,54.33328,JPY,Consumer non-durables
8976,Daiwa Office Investment Corporation,368500,JPY,4.11570247933884,14940,JPY,Finance
6507,"Sinfonia Technology Co., Ltd.",12130,JPY,0.956738768718802,115,JPY,Producer manufacturing
7581,"Saizeriya Co., Ltd.",7030,JPY,0.432900432900433,30,JPY,Consumer services
4516,"Nippon Shinyaku Co., Ltd.",4996,JPY,2.47258225324028,124,JPY,Health technology
2607,FUJI OIL CO. LTD.,3922,JPY,1.32686909926002,52,JPY,Process industries
9507,"Shikoku Electric Power Company, Incorporated",1764,JPY,2.55899914700028,40,JPY,Utilities
9418,U-NEXT HOLDINGS Co.Ltd.,1834,JPY,0.842849374660141,15.5,JPY,Communications
6005,"Miura Co., Ltd.",3000,JPY,2.27852406053392,61,JPY,Producer manufacturing
6951,JEOL Ltd.,6611,JPY,1.7711381487756,106,JPY,Health technology
8174,"NIPPON GAS Co., Ltd.",3064,JPY,3.2282034346103,92.5,JPY,Utilities
2296,"Itoham Yonekyu Holdings, Inc.",6280,JPY,0,145,JPY,Consumer non-durables
4966,"C. Uyemura & Co., Ltd.",21690,JPY,1.32638559924207,280,JPY,Process industries
2371,"Kakaku.com, Inc.",1572.5,JPY,2.98775022408127,50,JPY,Consumer services
9069,SENKO Group Holdings Co.Ltd.,1921,JPY,2.49156501427459,46,JPY,Transportation
9409,TV Asahi Holdings Corporation,3250,JPY,1.86915887850467,50,JPY,Consumer services
7906,"Yonex Co., Ltd.",3790,JPY,0.613333333333333,22,JPY,Consumer durables
2782,"Seria Co., Ltd.",4330,JPY,1.61849710982659,70,JPY,Retail trade
6622,Daihen Corporation,14860,JPY,1.1522491349481,165,JPY,Producer manufacturing
4368,"Fuso Chemical Co., Ltd.",9460,JPY,0.858695652173913,73,JPY,Process industries
3387,create restaurants holdings inc.,768,JPY,0.554830287206266,4,JPY,Consumer services
5857,"ARE Holdings, Inc.",4255,JPY,2.35571260306243,80,JPY,Distribution services
1417,MIRAIT ONE Corporation,3952,JPY,2.05761316872428,75,JPY,Industrial services
4118,Kaneka Corporation,5172,JPY,2.94002352018816,130,JPY,Process industries
3401,Teijin Limited,1699.5,JPY,3.0441400304414,50,JPY,Process industries
9934,"Inaba Denkisangyo Co., Ltd.",2828.5,JPY,2.69106566200215,70,JPY,Distribution services
8022,Mizuno Corporation,4055,JPY,1.3801756587202,49.99998000002,JPY,Consumer non-durables
9436,Okinawa Cellular Telephone Company,3310,JPY,1.93645990922844,62,JPY,Communications
4046,"OSAKA SODA CO.,LTD.",2415,JPY,0.922431865828092,19,JPY,Process industries
6454,"Max Co., Ltd.",6850,JPY,1.70149253731343,114,JPY,Producer manufacturing
4540,Tsumura & Co.,4120,JPY,3.35719575413478,136,JPY,Health technology
2593,"ITO EN,Ltd.",3015,JPY,1.53743315508021,44,JPY,Consumer non-durables
2222,"Kotobuki Spirits Co., Ltd.",1986.5,JPY,1.61779575328615,32,JPY,Consumer non-durables
7389,"Aichi Financial Group, Inc.",6140,JPY,1.76,110,JPY,Finance
9449,"GMO Internet Group, Inc.",2816,JPY,1.99317406143345,58.4,JPY,Technology services
2726,"PAL GROUP Holdings Co., Ltd.",1645,JPY,1.79533213644524,30,JPY,Retail trade
1950,"Nippon Densetsu Kogyo Co., Ltd.",4940,JPY,1.81451612903226,90,JPY,Industrial services
3048,BIC Cameras Inc.,1781.5,JPY,2.30272395394552,41,JPY,Distribution services
4272,"Nippon Kayaku Co., Ltd.",1963.5,JPY,3.50649350649351,60,JPY,Process industries
1414,"SHO BOND Holdings Co., Ltd.",1430,JPY,2.34708392603129,43.875,JPY,Industrial services
8242,H2O Retailing Corporation,2476,JPY,1.76848874598071,42,JPY,Retail trade
6890,Ferrotec Corporation,6570,JPY,2.48062015503876,141,JPY,Electronic technology
8129,"TOHO HOLDINGS CO., LTD.",4759,JPY,1.83031869078381,65,JPY,Distribution services
2531,TAKARA HOLDINGS INC.,1600,JPY,2.0032310177706,31,JPY,Consumer non-durables
8283,Paltac Corporation,4993,JPY,2.27873855544252,105,JPY,Distribution services
4927,Pola Orbis Holdings Inc.,1379.5,JPY,3.83057090239411,52,JPY,Consumer non-durables
4043,Tokuyama Corporation,4241,JPY,2.63852242744063,100,JPY,Process industries
2810,House Foods Group Inc.,3041,JPY,1.57119476268412,48,JPY,Consumer non-durables
6103,Okuma Corporation,4580,JPY,2.21483942414175,100,JPY,Producer manufacturing
2432,"DeNA Co., Ltd.",2585.5,JPY,2.43948207918934,65,JPY,Technology services
1515,"Nittetsu Mining Co., Ltd.",3780,JPY,1.36971350613915,44.8,JPY,Commercial services
9303,"Sumitomo Warehouse Co., Ltd.",3935,JPY,2.7012987012987,103,JPY,Transportation
429A,Tekscend Photomask Corp.,2943,JPY,0,,,Electronic technology
4902,"Konica Minolta, Inc.",593.4,JPY,0.84530853761623,0,JPY,Producer manufacturing
6544,"Japan Elevator Service Holdings Co., Ltd.",1641.5,JPY,0.950628641521006,15.5,JPY,Industrial services
8410,"Seven Bank, Ltd.",294.4,JPY,3.71998647277646,11,JPY,Finance
3292,AEON REIT Investment Corp.,138100,JPY,4.9096252755327,6682,JPY,Finance
4680,ROUND ONE Corporation,984.3,JPY,1.770717393504,16,JPY,Consumer services
9003,"Sotetsu Holdings, Inc.",2951,JPY,2.23406083519505,65,JPY,Transportation
3186,"Nextage Co., Ltd.",3745,JPY,1.22950819672131,45,JPY,Retail trade
8876,"Relo Group, Inc.",1860,JPY,2.05349905430965,38,JPY,Finance
6135,"Makino Milling Machine Co., Ltd.",11660,JPY,0,180,JPY,Producer manufacturing
6995,"TOKAI RIKA CO., LTD.",3315,JPY,3.21592649310873,95,JPY,Producer manufacturing
4061,"Denka Co., Ltd.",3332,JPY,3.06372549019608,100,JPY,Process industries
8967,"Japan Logistics Fund, Inc.",103300,JPY,3.94231399508358,4009.333333,JPY,Finance
8961,MORI TRUST REIT.Inc,79500,JPY,4.64540816326531,3642,JPY,Finance
3234,Mori Hills Reit Investment Corporation,146900,JPY,4.24346629986245,6170,JPY,Finance
6925,Ushio Inc.,3136,JPY,2.26977950713359,70,JPY,Producer manufacturing
4194,"Visional, Inc.",6347,JPY,0,0,JPY,Commercial services
3923,"RAKUS Co., Ltd.",727.7,JPY,0.293695340033938,2.25,JPY,Technology services
8986,Daiwa Securities Living Investment Corporation,116700,JPY,4.68911917098446,5430,JPY,Finance
3466,LaSalle LOGIPORT REIT,155000,JPY,5.15299479166667,7915,JPY,Finance
6436,Amano Corporation,4041,JPY,4.46539320267924,175,JPY,Electronic technology
8381,San-in Godo Bank Ltd.,1730,JPY,2.94784580498866,48,JPY,Finance
6849,Nihon Kohden Corporation,1668,JPY,1.94351655025812,31,JPY,Health technology
6371,Tsubakimoto Chain Co.,2656,JPY,3.33333333333333,80,JPY,Producer manufacturing
4208,UBE Corporation,2838,JPY,3.92576730906495,110,JPY,Process industries
